Gene Symbol	Description	Category	Uniprot ID	Gifts	GC Id	Relevance score	GeneCards Link
ZNF200	Zinc Finger Protein 200	Protein Coding	P98182	43	GC16M049969	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF200
ACRBP	Acrosin Binding Protein	Protein Coding	Q8NEB7	42	GC12M006638	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACRBP
ANKRD7	Ankyrin Repeat Domain 7	Protein Coding	Q92527	42	GC07P118214	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD7
C10orf90	Chromosome 10 Open Reading Frame 90	Protein Coding	Q96M02	42	GC10M126424	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C10orf90
CAPSL	Calcyphosine Like	Protein Coding	Q8WWF8	42	GC05M036762	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPSL
CCDC61	Coiled-Coil Domain Containing 61	Protein Coding	Q9Y6R9	42	GC19P045995	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC61
CDH22	Cadherin 22	Protein Coding	Q9UJ99	42	GC20M046173	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDH22
CNOT11	CCR4-NOT Transcription Complex Subunit 11	Protein Coding	Q9UKZ1	42	GC02P101252	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT11
DDX27	DEAD-Box Helicase 27	Protein Coding	Q96GQ7	42	GC20P049219	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX27
DYDC1	DPY30 Domain Containing 1	Protein Coding	Q8WWB3	42	GC10M080336	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYDC1
DYDC2	DPY30 Domain Containing 2	Protein Coding	Q96IM9	42	GC10P080344	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYDC2
ENDOU	Endonuclease, Poly(U) Specific	Protein Coding	P21128	42	GC12M047709	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENDOU
GPR107	G Protein-Coupled Receptor 107	Protein Coding	Q5VW38	42	GC09P130053	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR107
HAGHL	Hydroxyacylglutathione Hydrolase Like	Protein Coding	Q6PII5	42	GC16P120118	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAGHL
MED16	Mediator Complex Subunit 16	Protein Coding	Q9Y2X0	42	GC19M107728	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED16
PHETA1	PH Domain Containing Endocytic Trafficking Adaptor 1	Protein Coding	Q8N4B1	42	GC12M112046	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHETA1
PTCD2	Pentatricopeptide Repeat Domain 2	Protein Coding	Q8WV60	42	GC05P072320	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTCD2
RAPGEF6	Rap Guanine Nucleotide Exchange Factor 6	Protein Coding	Q8TEU7	42	GC05M131423	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAPGEF6
SLC48A1	Solute Carrier Family 48 Member 1	Protein Coding	Q6P1K1	42	GC12P047753	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC48A1
SNN	Stannin	Protein Coding	O75324	42	GC16P120384	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNN
STMN3	Stathmin 3	Protein Coding	Q9NZ72	42	GC20M063639	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=STMN3
TMEM17	Transmembrane Protein 17	Protein Coding	Q86X19	42	GC02M062452	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM17
TMEM258	Transmembrane Protein 258	Protein Coding	P61165	42	GC11M061768	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM258
TRIM26	Tripartite Motif Containing 26	Protein Coding	Q12899	42	GC06M030184	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM26
TSSC4	Tumor Suppressing Subtransferable Candidate 4	Protein Coding	Q9Y5U2	42	GC11P002400	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSSC4
UBE2Q1	Ubiquitin Conjugating Enzyme E2 Q1	Protein Coding	Q7Z7E8	42	GC01M154548	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2Q1
USP40	Ubiquitin Specific Peptidase 40	Protein Coding	Q9NVE5	42	GC02M233475	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP40
ZC3H4	Zinc Finger CCCH-Type Containing 4	Protein Coding	Q9UPT8	42	GC19M047064	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H4
ASB8	Ankyrin Repeat And SOCS Box Containing 8	Protein Coding	Q9H765	41	GC12M048147	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASB8
C9orf78	Chromosome 9 Open Reading Frame 78	Protein Coding	Q9NZ63	41	GC09M129827	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C9orf78
CBARP	CACN Subunit Beta Associated Regulatory Protein	Protein Coding	Q8N350	41	GC19M001228	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBARP
COMMD7	COMM Domain Containing 7	Protein Coding	Q86VX2	41	GC20M032702	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMMD7
DNAJC27	DnaJ Heat Shock Protein Family (Hsp40) Member C27	Protein Coding	Q9NZQ0	41	GC02M024943	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC27
DUSP28	Dual Specificity Phosphatase 28	Protein Coding	Q4G0W2	41	GC02P240560	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP28
FNDC3A	Fibronectin Type III Domain Containing 3A	Protein Coding	Q9Y2H6	41	GC13P048975	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FNDC3A
FUT11	Fucosyltransferase 11	Protein Coding	Q495W5	41	GC10P073772	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT11
GPATCH2L	G-Patch Domain Containing 2 Like	Protein Coding	Q9NWQ4	41	GC14P076151	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPATCH2L
GPR25	G Protein-Coupled Receptor 25	Protein Coding	O00155	41	GC01P200872	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR25
LCA5L	Lebercilin LCA5 Like	Protein Coding	O95447	41	GC21M039405	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCA5L
LINGO4	Leucine Rich Repeat And Ig Domain Containing 4	Protein Coding	Q6UY18	41	GC01M167309	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINGO4
LIX1	Limb And CNS Expressed 1	Protein Coding	Q8N485	41	GC05M097091	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIX1
NUDT13	Nudix Hydrolase 13	Protein Coding	Q86X67	41	GC10P073110	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUDT13
PLEKHN1	Pleckstrin Homology Domain Containing N1	Protein Coding	Q494U1	41	GC01P000966	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLEKHN1
PNRC2	Proline Rich Nuclear Receptor Coactivator 2	Protein Coding	Q9NPJ4	41	GC01P076281	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNRC2
PRXL2A	Peroxiredoxin Like 2A	Protein Coding	Q9BRX8	41	GC10P128473	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRXL2A
QPCTL	Glutaminyl-Peptide Cyclotransferase Like	Protein Coding	Q9NXS2	41	GC19P045692	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=QPCTL
RNF126	Ring Finger Protein 126	Protein Coding	Q9BV68	41	GC19M000647	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF126
RSBN1	Round Spermatid Basic Protein 1	Protein Coding	Q5VWQ0	41	GC01M113761	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSBN1
SUPT7L	SPT7 Like, STAGA Complex Subunit Gamma	Protein Coding	O94864	41	GC02M029239	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUPT7L
SYF2	SYF2 Pre-MRNA Splicing Factor	Protein Coding	O95926	41	GC01M025222	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYF2
TBC1D8	TBC1 Domain Family Member 8	Protein Coding	O95759	41	GC02M101007	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D8
TMCO4	Transmembrane And Coiled-Coil Domains 4	Protein Coding	Q5TGY1	41	GC01M019682	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMCO4
TMEM259	Transmembrane Protein 259	Protein Coding	Q4ZIN3	41	GC19M107738	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM259
ZC3H12C	Zinc Finger CCCH-Type Containing 12C	Protein Coding	Q9C0D7	41	GC11P113426	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZC3H12C
AQP12A	Aquaporin 12A	Protein Coding	Q8IXF9	40	GC02P240691	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP12A
BPIFB3	BPI Fold Containing Family B Member 3	Protein Coding	P59826	40	GC20P053129	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPIFB3
C1QTNF12	C1q And TNF Related 12	Protein Coding	Q5T7M4	40	GC01M022159	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1QTNF12
CYTL1	Cytokine Like 1	Protein Coding	Q9NRR1	40	GC04M006414	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYTL1
DNAJC28	DnaJ Heat Shock Protein Family (Hsp40) Member C28	Protein Coding	Q9NX36	40	GC21M033485	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJC28
FBXL16	F-Box And Leucine Rich Repeat Protein 16	Protein Coding	Q8N461	40	GC16M049762	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXL16
IFFO1	Intermediate Filament Family Orphan 1	Protein Coding	Q0D2I5	40	GC12M006538	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFFO1
LRRC2	Leucine Rich Repeat Containing 2	Protein Coding	Q9BYS8	40	GC03M046515	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC2
MIER2	MIER Family Member 2	Protein Coding	Q8N344	40	GC19M000305	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIER2
OLFML2B	Olfactomedin Like 2B	Protein Coding	Q68BL8	40	GC01M167681	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLFML2B
PRM3	Protamine 3	Protein Coding	Q9NNZ6	40	GC16M011273	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRM3
PSORS1C2	Psoriasis Susceptibility 1 Candidate 2	Protein Coding	Q9UIG4	40	GC06M031137	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSORS1C2
RAVER1	Ribonucleoprotein, PTB Binding 1	Protein Coding	Q8IY67	40	GC19M010316	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAVER1
RNF145	Ring Finger Protein 145	Protein Coding	Q96MT1	40	GC05M159157	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF145
RNF186	Ring Finger Protein 186	Protein Coding	Q9NXI6	40	GC01M019814	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF186
SH2D4B	SH2 Domain Containing 4B	Protein Coding	Q5SQS7	40	GC10P123927	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH2D4B
SLC9A4	Solute Carrier Family 9 Member A4	Protein Coding	Q6AI14	40	GC02P102456	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A4
TMEM174	Transmembrane Protein 174	Protein Coding	Q8WUU8	40	GC05P073173	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM174
TTC33	Tetratricopeptide Repeat Domain 33	Protein Coding	Q6PID6	40	GC05M040512	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTC33
TTPAL	Alpha Tocopherol Transfer Protein Like	Protein Coding	Q9BTX7	40	GC20P053700	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTPAL
WFIKKN1	WAP, Follistatin/Kazal, Immunoglobulin, Kunitz And Netrin Domain Containing 1	Protein Coding	Q96NZ8	40	GC16P120109	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=WFIKKN1
ZBTB46	Zinc Finger And BTB Domain Containing 46	Protein Coding	Q86UZ6	40	GC20M063743	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB46
ZNF512	Zinc Finger Protein 512	Protein Coding	Q96ME7	40	GC02P027582	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF512
DEXI	Dexi Homolog	Protein Coding	O95424	39	GC16M010928	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEXI
FAM118A	Family With Sequence Similarity 118 Member A	Protein Coding	Q9NWS6	39	GC22P045308	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM118A
GAL3ST2	Galactose-3-O-Sulfotransferase 2	Protein Coding	Q9H3Q3	39	GC02P242396	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAL3ST2
LURAP1L	Leucine Rich Adaptor Protein 1 Like	Protein Coding	Q8IV03	39	GC09P012775	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LURAP1L
MFSD9	Major Facilitator Superfamily Domain Containing 9	Protein Coding	Q8NBP5	39	GC02M102714	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MFSD9
OSGIN2	Oxidative Stress Induced Growth Inhibitor Family Member 2	Protein Coding	Q9Y236	39	GC08P089901	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSGIN2
TDRD10	Tudor Domain Containing 10	Protein Coding	Q5VZ19	39	GC01P154502	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDRD10
ZMAT5	Zinc Finger Matrin-Type 5	Protein Coding	Q9UDW3	39	GC22M029730	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMAT5
AQP12B	Aquaporin 12B	Protein Coding	A6NM10	38	GC02M240676	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=AQP12B
BCL2L15	BCL2 Like 15	Protein Coding	Q5TBC7	38	GC01M113876	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL2L15
C1orf141	Chromosome 1 Open Reading Frame 141	Protein Coding	Q5JVX7	38	GC01M067092	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C1orf141
CCDC184	Coiled-Coil Domain Containing 184	Protein Coding	Q52MB2	38	GC12P048183	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCDC184
INS-IGF2	INS-IGF2 Readthrough	Protein Coding	F8WCM5	38	GC11M015125	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=INS-IGF2
IQCH	IQ Motif Containing H	Protein Coding	Q86VS3	38	GC15P067254	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCH
KHDC4	KH Domain Containing 4, Pre-MRNA Splicing Factor	Protein Coding	Q7Z7F0	38	GC01M155913	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHDC4
KRTCAP2	Keratinocyte Associated Protein 2	Protein Coding	Q8N6L1	38	GC01M167444	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTCAP2
LYRM9	LYR Motif Containing 9	Protein Coding	A8MSI8	38	GC17M027878	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYRM9
PCP4L1	Purkinje Cell Protein 4 Like 1	Protein Coding	A6NKN8	38	GC01P161258	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCP4L1
RPP25L	Ribonuclease P/MRP Subunit P25 Like	Protein Coding	Q8N5L8	38	GC09M034610	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPP25L
SFTA2	Surfactant Associated 2	Protein Coding	Q6UW10	38	GC06M106415	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SFTA2
ANKRD33B	Ankyrin Repeat Domain 33B	Protein Coding	A6NCL7	37	GC05P010564	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD33B
C17orf67	Chromosome 17 Open Reading Frame 67	Protein Coding	Q0P5P2	37	GC17M056791	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C17orf67
DNLZ	DNL-Type Zinc Finger	Protein Coding	Q5SXM8	37	GC09M136359	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNLZ
HCP5	HLA Complex P5	RNA Gene	Q6MZN7	37	GC06P031400	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCP5
KRTAP5-5	Keratin Associated Protein 5-5	Protein Coding	Q701N2	37	GC11P001629	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP5-5
LCE3B	Late Cornified Envelope 3B	Protein Coding	Q5TA77	37	GC01P152613	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCE3B
LY6G5B	Lymphocyte Antigen 6 Family Member G5B	Protein Coding	Q8NDX9	37	GC06P181899	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LY6G5B
SAPCD2	Suppressor APC Domain Containing 2	Protein Coding	Q86UD0	37	GC09M137062	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAPCD2
SPMIP7	Sperm Microtubule Inner Protein 7	Protein Coding	A4D263	37	GC07P050095	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPMIP7
ZCCHC10	Zinc Finger CCHC-Type Containing 10	Protein Coding	Q8TBK6	37	GC05M132996	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZCCHC10
LCE3A	Late Cornified Envelope 3A	Protein Coding	Q5TA76	36	GC01M167334	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCE3A
OR10AD1	Olfactory Receptor Family 10 Subfamily AD Member 1	Protein Coding	Q8NGE0	36	GC12M048201	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR10AD1
C6orf47	Chromosome 6 Open Reading Frame 47	Protein Coding	O95873	35	GC06M106480	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C6orf47
IGF2-AS	IGF2 Antisense RNA	RNA Gene	Q6U949	35	GC11P002140	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2-AS
NXPE2	Neurexophilin And PC-Esterase Domain Family Member 2	Protein Coding	Q96DL1	35	GC11P114464	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NXPE2
TMEM116	Transmembrane Protein 116	Protein Coding	Q8NCL8	35	GC12M111931	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM116
C11orf87	Chromosome 11 Open Reading Frame 87	Protein Coding	Q6NUJ2	34	GC11P111223	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C11orf87
CFAP126	Cilia And Flagella Associated Protein 126	Protein Coding	Q5VTH2	34	GC01M161364	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP126
DEFB134	Defensin Beta 134	Protein Coding	Q4QY38	34	GC08M011993	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEFB134
INKA1	Inka Box Actin Regulator 1	Protein Coding	Q96EL1	34	GC03P049803	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=INKA1
LINC02694	Long Intergenic Non-Protein Coding RNA 2694	RNA Gene	Q8NAA6	34	GC15P192789	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02694
MCCD1	Mitochondrial Coiled-Coil Domain 1	Protein Coding	P59942	34	GC06P031528	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCCD1
OR5B21	Olfactory Receptor Family 5 Subfamily B Member 21	Protein Coding	A6NL26	34	GC11M139523	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR5B21
PRXL2B	Peroxiredoxin Like 2B	Protein Coding	Q8TBF2	34	GC01P074992	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRXL2B
RASL11A	RAS Like Family 11 Member A	Protein Coding	Q6T310	34	GC13P027270	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASL11A
RIMBP3C	RIMS Binding Protein 3C	Protein Coding	A6NJZ7	34	GC22M085696	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMBP3C
DELEC1	Deleted In Esophageal Cancer 1	RNA Gene	Q9P2X7	33	GC09P152385	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DELEC1
KRTAP5-6	Keratin Associated Protein 5-6	Protein Coding	Q6L8G9	32	GC11P020292	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRTAP5-6
RUSC1-AS1	RUSC1 Antisense RNA 1	RNA Gene	Q66K80	32	GC01M167455	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUSC1-AS1
C20orf203	Chromosome 20 Open Reading Frame 203	Protein Coding	Q8NBC4	31	GC20M032631	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C20orf203
CFAP141	Cilia And Flagella Associated Protein 141	Protein Coding	Q5VU69	31	GC01M167396	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFAP141
HLA-H	Major Histocompatibility Complex, Class I, H (Pseudogene)	Pseudogene	P01893	31	GC06P181847	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-H
INAFM1	InaF Motif Containing 1	Protein Coding	C9JVW0	31	GC19P152776	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=INAFM1
SPATA31F1	SPATA31 Subfamily F Member 1	Protein Coding	Q6ZU69	31	GC09M034723	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA31F1
STEAP1B	STEAP Family Member 1B	Protein Coding	Q6NZ63	31	GC07M022419	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=STEAP1B
MEIKIN	Meiotic Kinetochore Factor	Protein Coding	A0A087WXM9	30	GC05M131806	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEIKIN
MIR483	MicroRNA 483	RNA Gene		30	GC11M015126	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR483
MUC22	Mucin 22	Protein Coding	E2RYF6	28	GC06P031005	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC22
SCARNA5	Small Cajal Body-Specific RNA 5	RNA Gene		28	GC02P233275	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCARNA5
HCG22	HLA Complex Group 22	RNA Gene	E2RYF7	27	GC06P031053	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCG22
HCG27	HLA Complex Group 27	RNA Gene		27	GC06P031197	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCG27
IFNG-AS1	IFNG Regulatory Antisense RNA 1	RNA Gene		27	GC12P067989	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNG-AS1
NPIPB6	Nuclear Pore Complex Interacting Protein Family Member B6	Protein Coding	E9PJ23	27	GC16M028342	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPIPB6
POLR1HASP	POLR1H Antisense, Pseudogene	Pseudogene		27	GC06M110866	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR1HASP
C11orf40	Chromosome 11 Putative Open Reading Frame 40	RNA Gene	Q8WZ69	26	GC11M004571	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=C11orf40
DIO3OS	DIO3 Opposite Strand Upstream RNA	RNA Gene		26	GC14M101552	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIO3OS
ACTA2-AS1	ACTA2 Antisense RNA 1	RNA Gene		25	GC10P088932	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTA2-AS1
LINC00460	Long Intergenic Non-Protein Coding RNA 460	RNA Gene		25	GC13P106376	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00460
PSORS1C3	Psoriasis Susceptibility 1 Candidate 3	RNA Gene		25	GC06M106428	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSORS1C3
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B Readthrough (NMD Candidate)	RNA Gene		25	GC20P063657	1.074431658	https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTEL1-TNFRSF6B
